episode,ep_len,ep_reward,ep_mean,ep_std,fps,time_elapsed,total_timesteps,timestamp
1381,2048,250.000000,250.000000,23.001295,1838.754867,1.113797,2828288,1761984764
1382,2048,204.440884,250.000000,23.865270,1352.787573,1.513911,2830336,1761984765
1383,2048,250.000000,250.000000,23.785511,1272.619667,1.609279,2832384,1761984767
1384,2048,250.000000,250.000000,23.767562,1963.935242,1.042804,2834432,1761984768
1385,2048,250.000000,250.000000,23.682664,1328.819118,1.541218,2836480,1761984769
1386,2048,250.000000,250.000000,23.730465,1199.318072,1.707637,2838528,1761984771
1387,2048,250.000000,250.000000,23.739547,186.441222,10.984695,2840576,1761984782
1388,2048,250.000000,250.000000,23.759928,2047999999999.999756,0.000000,2842624,1761984774
1389,2048,250.000000,250.000000,23.734059,1279.386014,1.600768,2844672,1761984775
1390,2048,250.000000,250.000000,23.709544,1297.688464,1.578191,2846720,1761984777
1391,2048,250.000000,250.000000,23.712605,1876.199301,1.091568,2848768,1761984778
1392,2048,250.000000,250.000000,23.696964,1344.712062,1.523003,2850816,1761984780
1393,2048,250.000000,250.000000,23.693936,1292.713613,1.584264,2852864,1761984781
1394,2048,250.000000,250.000000,23.657423,186.473893,10.982771,2854912,1761984792
1395,2048,250.000000,250.000000,23.674206,2047999999999.999756,0.000000,2856960,1761984784
1396,2048,250.000000,250.000000,23.660263,1209.081239,1.693848,2859008,1761984785
1397,2048,250.000000,250.000000,23.706049,1332.299115,1.537192,2861056,1761984787
1398,2048,250.000000,250.000000,23.433208,2015.012211,1.016371,2863104,1761984788
1399,2048,250.000000,250.000000,23.424078,1312.576626,1.560290,2865152,1761984789
1400,2048,250.000000,250.000000,23.413638,1250.660583,1.637535,2867200,1761984791
1400,2048,273.653365,219.178477,96.991282,,2056.237661,2048,1761984791
1401,2048,250.000000,250.000000,23.179908,186.028757,11.009051,2869248,1761984802
1402,2048,250.000000,250.000000,23.124478,2047999999999.999756,0.000000,2871296,1761984794
1403,2048,250.000000,250.000000,23.143134,1304.415075,1.570052,2873344,1761984795
1404,2048,250.000000,250.000000,23.131593,1346.768709,1.520677,2875392,1761984797
1405,2048,250.000000,250.000000,23.147163,1990.926173,1.028667,2877440,1761984798
1406,2048,250.000000,250.000000,23.220303,1314.509122,1.557996,2879488,1761984799
1407,2048,250.000000,250.000000,23.156877,1353.327642,1.513307,2881536,1761984801
1408,2048,250.000000,250.000000,23.165479,1224.499964,1.672519,2883584,1761984803
1409,2048,250.000000,250.000000,23.106144,1854.567267,1.104301,2885632,1761984804
1410,2048,250.000000,250.000000,23.163440,1326.465913,1.543952,2887680,1761984805
1411,2048,245.984781,250.000000,23.257479,1340.159084,1.528177,2889728,1761984807
1412,2048,250.000000,250.000000,22.811388,1952.631968,1.048841,2891776,1761984808
1413,2048,250.000000,250.000000,22.503930,1360.274887,1.505578,2893824,1761984809
1414,2048,219.181387,250.000000,23.007466,1303.499793,1.571155,2895872,1761984811
1415,2048,250.000000,250.000000,23.013249,1351.043928,1.515865,2897920,1761984812
1416,2048,250.000000,250.000000,23.012470,1978.475814,1.035140,2899968,1761984813
1417,2048,250.000000,250.000000,20.850921,1306.091204,1.568038,2902016,1761984815
1418,2048,250.000000,250.000000,20.820067,1315.260676,1.557106,2904064,1761984817
1419,2048,250.000000,250.000000,20.087419,1786.064184,1.146655,2906112,1761984818
1420,2048,250.000000,250.000000,20.063197,1269.483107,1.613255,2908160,1761984819
1421,2048,250.000000,250.000000,20.099809,1308.848277,1.564734,2910208,1761984821
1422,2048,250.000000,250.000000,20.112543,1328.204157,1.541932,2912256,1761984822
1423,2048,250.000000,250.000000,19.690133,1991.349408,1.028448,2914304,1761984824
1424,2048,250.000000,250.000000,19.640115,1361.625116,1.504085,2916352,1761984825
1425,2048,217.087553,250.000000,20.151844,1302.517850,1.572339,2918400,1761984827
1426,2048,250.000000,250.000000,20.157968,1848.043736,1.108199,2920448,1761984828
1427,2048,250.000000,250.000000,20.123883,1338.782421,1.529748,2922496,1761984829
1428,2048,250.000000,250.000000,20.003411,1339.023253,1.529473,2924544,1761984831
1429,2048,250.000000,250.000000,20.016944,1216.421876,1.683626,2926592,1761984832
1430,2048,250.000000,250.000000,20.049182,1859.192998,1.101553,2928640,1761984834
1431,2048,250.000000,250.000000,19.891259,1362.369728,1.503263,2930688,1761984835
1432,2048,250.000000,250.000000,19.876424,1369.799501,1.495109,2932736,1761984837
1433,2048,250.000000,250.000000,19.907527,1797.607258,1.139292,2934784,1761984838
1434,2048,250.000000,250.000000,19.856528,1337.226408,1.531528,2936832,1761984839
1435,2048,246.206590,250.000000,19.983235,1332.274318,1.537221,2938880,1761984841
1436,2048,250.000000,250.000000,19.964155,1327.478976,1.542774,2940928,1761984842
1437,2048,250.000000,250.000000,19.216578,1887.789424,1.084867,2942976,1761984843
1438,2048,250.000000,250.000000,19.136577,1338.503298,1.530067,2945024,1761984845
1439,2048,250.000000,250.000000,19.136628,1327.975413,1.542197,2947072,1761984846
1440,2048,250.000000,250.000000,19.089325,1977.090569,1.035866,2949120,1761984847
1441,2048,250.000000,250.000000,19.124587,1224.923401,1.671941,2951168,1761984849
1442,2048,250.000000,250.000000,19.147936,1266.135366,1.617521,2953216,1761984851
1443,2048,250.000000,250.000000,19.151323,1335.976470,1.532961,2955264,1761984852
1444,2048,250.000000,250.000000,19.198816,1829.816131,1.119238,2957312,1761984853
1445,2048,250.000000,250.000000,19.247028,1309.735141,1.563675,2959360,1761984855
1446,2048,250.000000,250.000000,19.129736,1367.435959,1.497694,2961408,1761984856
1447,2048,250.000000,250.000000,19.092535,2000.292616,1.023850,2963456,1761984858
1448,2048,250.000000,250.000000,19.161748,1324.495064,1.546250,2965504,1761984859
1449,2048,250.000000,250.000000,19.000034,1337.221412,1.531534,2967552,1761984861
1450,2048,250.000000,250.000000,19.077364,1390.991519,1.472331,2969600,1761984862
2900,0,220.917862,220.917862,95.799522,,2127.185601,0,1761984862
